document	date	dialect/place	lemma	POS	infl	form	pref	MHG?	PGmc	inflcat	class	form.norm	cons	MHG.norm	C.obs	C.exp	C.coding	V.obs	V.exp	V.coding
M195-G1.xml	1175	Mbair	vlièhen	VVINF	--	enphliehen	ent	Y	fleuhan-	inf	2	hliehen	h	vliehen	h	h	conservative	ie	ie	conservative
M195-G1.xml	1175	Mbair	lîhen	VVIMP	Sg.2	Verlih	ver	Y	līhwan-	impSg.2	1	lih	hw	lîch	h	h	conservative	i	i	conservative
M195-G1.xml	1175	Mbair	zièhen	VVFIN	Ind.Pres.Sg.3	erziuhit	er	Y	teuhan-	PresSgInd3	2	ziuhit	h	ziuhet	h	h	conservative	eu	eu	conservative
M195-G1.xml	1175	Mbair	lîhen	VVIMP	Sg.2	uerlih	ver	Y	līhwan-	impSg.2	1	lih	hw	lîch	h	h	conservative	i	i	conservative
M195-G1.xml	1175	Mbair	vlièhen	VVFIN	Subj.Past.Sg.3	fluhe		Y	fleuhan-	PastSgSubj3	2	fluhe	h	vlühe	h	g	innovative	u	u	conservative
M195-G1.xml	1175	Mbair	lîhen	VVIMP	Sg.2	uerlih	ver	Y	līhwan-	impSg.2	1	lih	hw	lîch	h	h	conservative	i	i	conservative
M195-G1.xml	1175	Mbair	vlièhen	VVFIN	Subj.Pres.Pl.3	fliehen		Y	fleuhan-	PresPlSubj3	2	fliehen	h	vliehen	h	h	conservative	ie	ie	conservative
M195-G1.xml	1175	Mbair	lîhen	VVIMP	Sg.2	uerlihe	ver	Y	līhwan-	impSg.2	1	lihe	hw	lîch	h	h	conservative	i	i	conservative
M195-G1.xml	1175	Mbair	lîhen	VVIMP	Sg.2	uerlih	ver	Y	līhwan-	impSg.2	1	lih	hw	lîch	h	h	conservative	i	i	conservative
M195-G1.xml	1175	Mbair	lîhen	VVFIN	(Subj).Pres.Sg.2	uerlihest	ver	Y	līhwan-	PresSgSubj2	1	lihest	hw	lîhest	h	h	conservative	i	i	conservative
M195-G1.xml	1175	Mbair	lîhen	VVIMP	Sg.2	uerlih	ver	Y	līhwan-	impSg.2	1	lih	hw	lîch	h	h	conservative	i	i	conservative
M195-G1.xml	1175	Mbair	vlièhen	VVFIN	Ind.Pres.Sg.1	fliuhe		Y	fleuhan-	PresSgInd1	2	fliuhe	h	vliuhe	h	h	conservative	eu	eu	conservative
M195-G1.xml	1175	Mbair	lièsen	VVPP	--	Verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M195-G1.xml	1175	Mbair	vlièhen	VVPP	--	geflohen		Y	fleuhan-	ppl	2	geflohen	h	gevlieht	h	g	innovative	o	o	conservative
M195-G1.xml	1175	Mbair	lièsen	VVFIN	Ind.Pres.Sg.2	uerliusist	ver	Y	leusan-	PresSgInd2	2	liusist	s	liusest	s	s	conservative	eu	eu	conservative
M195-G1.xml	1175	Mbair	lîhen	VVIMP	Sg.2	uerlih	ver	Y	līhwan-	impSg.2	1	lih	hw	lîch	h	h	conservative	i	i	conservative
M195-G1.xml	1175	Mbair	lîhen	VVIMP	Sg.2	uerlih	ver	Y	līhwan-	impSg.2	1	lih	hw	lîch	h	h	conservative	i	i	conservative
M322-G1.xml	1330	Ohchal	lîhen	VVIMP	Pl.2	lihent		Y	līhwan-	impPl.2	1	lihent	hw	lîhent	h	h	conservative	i	i	conservative
M322-G1.xml	1330	Ohchal	lîhen	VVIMP	Pl.2	lihent		Y	līhwan-	impPl.2	1	lihent	hw	lîhent	h	h	conservative	i	i	conservative
M322-G1.xml	1330	Ohchal	zîhen	VVPP	--	verzigen	ver	Y	tīhan-	ppl	1	zigen	h	zigen	g	g	conservative	ie	ie	conservative
M322-G1.xml	1330	Ohchal	rîsen	VVFIN	*.Past.Pl.3	risen		Y	rīsan-	PastPlInd3	1	risen	s	risen	s	r	innovative	ie	ie	conservative
M322-G1.xml	1330	Ohchal	vlièhen	VVINF	--	fliehen		Y	fleuhan-	inf	2	fliehen	h	vliehen	h	h	conservative	ie	ie	conservative
M322-G1.xml	1330	Ohchal	vlièhen	VVFIN	Subj.Past.Sg.3	fluhe		Y	fleuhan-	PastSgSubj3	2	fluhe	h	vlühe	h	g	innovative	u	u	conservative
M322-G1.xml	1330	Ohchal	vlièhen	VVINF	--	fliehen		Y	fleuhan-	inf	2	fliehen	h	vliehen	h	h	conservative	ie	ie	conservative
M322-G1.xml	1330	Ohchal	vlièhen	VVFIN	*.Pres.Pl.1	gefliehen	ge	Y	fleuhan-	PresPlInd1	2	fliehen	h	vliehen	h	h	conservative	ie	ie	conservative
M322-G1.xml	1330	Ohchal	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M322-G1.xml	1330	Ohchal	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M322-G1.xml	1330	Ohchal	zièhen	VVPP	--	gezogen		Y	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
M322-G1.xml	1330	Ohchal	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M322-G1.xml	1330	Ohchal	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M322-G1.xml	1330	Ohchal	zièhen	VVPP	--	gezogen		Y	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
M322-G1.xml	1330	Ohchal	zièhen	VVFIN	(Ind).Past.Pl.3	zugen		Y	teuhan-	PastPlInd3	2	zugen	h	zugen	g	g	conservative	u	u	conservative
M322-G1.xml	1330	Ohchal	zièhen	VVFIN	Subj.Past.Sg.3	zuge		Y	teuhan-	PastSgSubj3	2	zuge	h	züge	g	g	conservative	u	u	conservative
M322-G1.xml	1330	Ohchal	zièhen	VVINF	--	geziehen	ge	Y	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
M022-N1.xml	1150	Mbair	vlièhen	VVFIN	Ind.Pres.Pl.3	uliehent		Y	fleuhan-	PresPlInd3	2	uliehent	h	vliehent	h	h	conservative	ie	ie	conservative
M022-N1.xml	1150	Mbair	zièhen	VVFIN	Ind.Pres.Sg.3	zuhet		Y	teuhan-	PresSgInd3	2	zuhet	h	ziuhet	h	h	conservative	eu	eu	conservative
M214y-N1.xml	1150	Mbair	vlièhen	VVFIN	*.Pres.Pl.1	fliehen		Y	fleuhan-	PresPlInd1	2	fliehen	h	vliehen	h	h	conservative	ie	ie	conservative
M214y-N1.xml	1150	Mbair	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M214y-N1.xml	1150	Mbair	vlièhen	VVIMP	Pl.2	fliehet		Y	fleuhan-	impPl.2	2	fliehet	h	vliehent	h	h	conservative	ie	ie	conservative
M214y-N1.xml	1150	Mbair	lîhen	VVFIN	Subj.Pres.Sg.3	verlihe	ver	Y	līhwan-	PresSgSubj3	1	lihe	hw	lîhe	h	h	conservative	i	i	conservative
M214y-N1.xml	1150	Mbair	kièsen	VVFIN	Ind.Past.Sg.3	verkos	ver	Y	keusan-	PastSgInd3	2	kos	s	kôs	s	s	conservative	o	o	conservative
M214y-N1.xml	1150	Mbair	vlièhen	VVPP	--	geflohent		Y	fleuhan-	ppl	2	geflohent	h	gevlieht	h	g	innovative	o	o	conservative
M214y-N1.xml	1150	Mbair	lièsen	VVFIN	Ind.Past.Sg.3	verlos	ver	Y	leusan-	PastSgInd3	2	los	s	lôs	s	s	conservative	o	o	conservative
M214y-N1.xml	1150	Mbair	lîhen	VVFIN	Subj.Pres.Sg.3	verlihe	ver	Y	līhwan-	PresSgSubj3	1	lihe	hw	lîhe	h	h	conservative	i	i	conservative
M214y-N1.xml	1150	Mbair	lièsen	VVFIN	Ind.Pres.Sg.3	verlivset	ver	Y	leusan-	PresSgInd3	2	livset	s	liuset	s	s	conservative	eu	eu	conservative
M214y-N1.xml	1150	Mbair	kièsen	VVFIN	Ind.Pres.Sg.3	erkivset	er	Y	keusan-	PresSgInd3	2	kivset	s	kiuset	s	s	conservative	eu	eu	conservative
M214y-N1.xml	1150	Mbair	lièsen	VVFIN	Ind.Pres.Sg.3	verlivset	ver	Y	leusan-	PresSgInd3	2	livset	s	liuset	s	s	conservative	eu	eu	conservative
M214y-N1.xml	1150	Mbair	zièhen	VVFIN	Ind.Pres.Sg.3	zivhet		Y	teuhan-	PresSgInd3	2	zivhet	h	ziuhet	h	h	conservative	eu	eu	conservative
M214y-N1.xml	1150	Mbair	zièhen	VVFIN	Ind.Pres.Sg.3	zivhet		Y	teuhan-	PresSgInd3	2	zivhet	h	ziuhet	h	h	conservative	eu	eu	conservative
M214y-N1.xml	1150	Mbair	lièsen	VVPP	--	uerlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M214y-N1.xml	1150	Mbair	lîhen	VVPP	--	uerlihen	ver	Y	līhwan-	ppl	1	lihen	hw	lihen	h	g	innovative	ie	ie	conservative
M214y-N1.xml	1150	Mbair	zièhen	VVFIN	*.Past.Pl.3	enzugin	ent	Y	teuhan-	PastPlInd3	2	zugin	h	zugen	g	g	conservative	u	u	conservative
M214y-N1.xml	1150	Mbair	lièsen	VVPP	--	uerlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M214y-N1.xml	1150	Mbair	lièsen	VVPP	--	uerlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M214y-N1.xml	1150	Mbair	zièhen	VVINF	--	enziehin	ent	Y	teuhan-	inf	2	ziehin	h	ziehen	h	h	conservative	ie	ie	conservative
M214y-N1.xml	1150	Mbair	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M214y-N1.xml	1150	Mbair	vlièhen	VVFIN	Ind.Pres.Sg.3	vlivhet		Y	fleuhan-	PresSgInd3	2	vlivhet	h	vliuhet	h	h	conservative	eu	eu	conservative
M214y-N1.xml	1150	Mbair	vlièhen	VVINF	--	enphlie=hin	ent	Y	fleuhan-	inf	2	hlie=hin	h	vliehen	h	h	conservative	ie	ie	conservative
M214y-N1.xml	1150	Mbair	lîhen	VVFIN	Subj.Pres.Sg.3	uerlihe	ver	Y	līhwan-	PresSgSubj3	1	lihe	hw	lîhe	h	h	conservative	i	i	conservative
M304-G1.xml	1250	Mbair	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	zièhen	VVFIN	*.Past.Pl.3	zvgen		Y	teuhan-	PastPlInd3	2	zvgen	h	zugen	g	g	conservative	o	u	innovative
M304-G1.xml	1250	Mbair	zîhen	VVFIN	Ind.Past.Sg.3	verzech	ver	Y	tīhan-	PastSgInd3	1	zech	h	zêch	h	h	conservative	ei	ei	conservative
M304-G1.xml	1250	Mbair	zièhen	VVFIN	Ind.Past.Sg.3	zoh		Y	teuhan-	PastSgInd3	2	zoh	h	zôch	h	h	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	zièhen	VVFIN	Ind.Past.Sg.3	zoch		Y	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	zièhen	VVFIN	Ind.Past.Sg.3	zoch		Y	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	vlièhen	VVFIN	Ind.Past.Sg.3	vloch		Y	fleuhan-	PastSgInd3	2	vloch	h	vlôch	h	h	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	lièsen	VVFIN	Ind.Pres.Sg.2	verlivsest	ver	Y	leusan-	PresSgInd2	2	livsest	s	liusest	s	s	conservative	eu	eu	conservative
M304-G1.xml	1250	Mbair	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	vlièhen	VVFIN	*.Pres.Pl.3	vliehen		Y	fleuhan-	PresPlInd3	2	vliehen	h	vliehen	h	h	conservative	ie	ie	conservative
M304-G1.xml	1250	Mbair	lièsen	VVFIN	Ind.Past.Sg.3	vlos	ver	Y	leusan-	PastSgInd3	2	los	s	lôs	s	s	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	lièsen	VVPP	--	vlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	lièsen	VVFIN	Ind.Past.Sg.3	verlos	ver	Y	leusan-	PastSgInd3	2	los	s	lôs	s	s	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	vlièhen	VVFIN	*.Pres.Pl.2	vliehet		Y	fleuhan-	PresPlInd2	2	vliehet	h	vliehet	h	h	conservative	ie	ie	conservative
M304-G1.xml	1250	Mbair	lièsen	VVPP	--	vlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	vlièhen	VVINF	--	vliehen		Y	fleuhan-	inf	2	vliehen	h	vliehen	h	h	conservative	ie	ie	conservative
M304-G1.xml	1250	Mbair	vlièhen	VVFIN	*.Past.Pl.3	flvhen		Y	fleuhan-	PastPlInd3	2	flvhen	h	vluhen	h	g	innovative	o	u	innovative
M304-G1.xml	1250	Mbair	lièsen	VVFIN	Ind.Past.Sg.3	verlos	ver	Y	leusan-	PastSgInd3	2	los	s	lôs	s	s	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	kièsen	VVFIN	Ind.Past.Sg.3	verchos	ver	Y	keusan-	PastSgInd3	2	chos	s	kôs	s	s	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	dîhen	VVPP	--	gedigen	ge	Y	þinhan-	ppl	1	digen	h	digen	g	g	conservative	ie	ie	conservative
M304-G1.xml	1250	Mbair	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M304-G1.xml	1250	Mbair	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M004-N1.xml	1150	Mbair	kièsen	VVPP	--	erchorn	er	Y	keusan-	ppl	2	chorn	s	koren	r	r	conservative	o	o	conservative
M004-N1.xml	1150	Mbair	zièhen	VVFIN	Ind.Past.Sg.3	zoh		Y	teuhan-	PastSgInd3	2	zoh	h	zôch	h	h	conservative	o	o	conservative
M004-N1.xml	1150	Mbair	lièsen	VVPP	--	ferlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M167-N1.xml	1200	mitteldeutsch	vlièhen	VVFIN	*.Pres.Pl.2	fliet		Y	fleuhan-	PresPlInd2	2	fliet	h	vliehet	h	h	conservative	ie	ie	conservative
M061B-G1.xml	1150	Ohchal	zièhen	VVFIN	Ind.Pres.Sg.3	ziuhet		Y	teuhan-	PresSgInd3	2	ziuhet	h	ziuhet	h	h	conservative	eu	eu	conservative
M061B-G1.xml	1150	Ohchal	lîhen	VVFIN	Subj.Pres.Sg.3	uerlihe	ver	Y	līhwan-	PresSgSubj3	1	lihe	hw	lîhe	h	h	conservative	i	i	conservative
M061B-G1.xml	1150	Ohchal	lièsen	VVPP	--	uerlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M061B-G1.xml	1150	Ohchal	lîhen	VVIMP	Sg.2	uerlich	ver	Y	līhwan-	impSg.2	1	lich	hw	lîch	h	h	conservative	i	i	conservative
M316-G1.xml	1347	Ofr	lièsen	VVPP	--	verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M316-G1.xml	1347	Ofr	vrièsen	VVPP	--	erfroen	er	Y	freusan-	ppl	2	froen	s	vroren	r	r	conservative	o	o	conservative
M316-G1.xml	1347	Ofr	vlièhen	VVFIN	Ind.Past.Sg.3	vloech		Y	fleuhan-	PastSgInd3	2	vloech	h	vlôch	h	h	conservative	o	o	conservative
M316-G1.xml	1347	Ofr	zièhen	VVFIN	Ind.Pres.Sg.3	zuehet		Y	teuhan-	PresSgInd3	2	zuehet	h	ziuhet	h	h	conservative	eu	eu	conservative
M316-G1.xml	1347	Ofr	kièsen	VVFIN	*.Past.Pl.3	kuren		Y	keusan-	PastPlInd3	2	kuren	s	kuren	r	r	conservative	u	u	conservative
M316-G1.xml	1347	Ofr	dîhen	VVFIN	Ind.Pres.Sg.3	gedyhet	ge	Y	þinhan-	PresSgInd3	1	dyhet	h	dîhet	h	h	conservative	i	i	conservative
M316-G1.xml	1347	Ofr	lîhen	VVFIN	*.Pres.Pl.2	lihet		Y	līhwan-	PresPlInd2	1	lihet	hw	lîhet	h	h	conservative	i	i	conservative
M316-G1.xml	1347	Ofr	lièsen	VVFIN	Subj.Past.Sg.3	verluer	ver	Y	leusan-	PastSgSubj3	2	luer	s	lüre	r	r	conservative	u	u	conservative
M316-G1.xml	1347	Ofr	dîhen	VVPP	--	gedygen	ge	Y	þinhan-	ppl	1	dygen	h	digen	g	g	conservative	ie	ie	conservative
M016-N1.xml	1150	Mbair	sîhen	VVINF	--	sihen		Y	sīhwan-	inf	1	sihen	hw	sîhen	h	h	conservative	i	i	conservative
M116-N1.xml	1200	Mbair	lièsen	VVPP	--	floren	ver	Y	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
M116-N1.xml	1200	Mbair	kièsen	VVINF	--	chisen		Y	keusan-	inf	2	chisen	s	kiesen	s	s	conservative	ie	ie	conservative
M116-N1.xml	1200	Mbair	vlièhen	VVFIN	Ind.Past.Sg.3	floh		Y	fleuhan-	PastSgInd3	2	floh	h	vlôch	h	h	conservative	o	o	conservative
M116-N1.xml	1200	Mbair	zièhen	VVFIN	Ind.Past.Sg.3	zoh		Y	teuhan-	PastSgInd3	2	zoh	h	zôch	h	h	conservative	o	o	conservative
M116-N1.xml	1200	Mbair	lièsen	VVPP	--	florn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M116-N1.xml	1200	Mbair	kièsen	VVFIN	Ind.Pres.Sg.3	uirchuoset	ver	Y	keusan-	PresSgInd3	2	chuoset	s	kiuset	s	s	conservative	eu	eu	conservative
M116-N1.xml	1200	Mbair	lièsen	VVFIN	Ind.Past.Sg.1	flos	ver	Y	leusan-	PastSgInd1	2	los	s	lôs	s	s	conservative	o	o	conservative
M116-N1.xml	1200	Mbair	lièsen	VVFIN	Ind.Pres.Sg.1	uirlise	ver	Y	leusan-	PresSgInd1	2	lise	s	liuse	s	s	conservative	ie	eu	innovative
M116-N1.xml	1200	Mbair	zîhen	VVFIN	Subj.Past.Sg.3	zige		Y	tīhan-	PastSgSubj3	1	zige	h	zige	g	g	conservative	ie	ie	conservative
M116-N1.xml	1200	Mbair	lièsen	VVPP	--	uirlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M116-N1.xml	1200	Mbair	zîhen	VVFIN	Ind.Pres.Sg.3	zihet		Y	tīhan-	PresSgInd3	1	zihet	h	zîhet	h	h	conservative	i	i	conservative
M116-N1.xml	1200	Mbair	lièsen	VVPP	--	uirlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M116-N1.xml	1200	Mbair	vlièhen	VVINF	--	inphlihen	ent	Y	fleuhan-	inf	2	hlihen	h	vliehen	h	h	conservative	ie	ie	conservative
M116-N1.xml	1200	Mbair	lièsen	VVPP	--	firlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M116-N1.xml	1200	Mbair	lîhen	VVFIN	Ind.Past.Sg.3	uirlech	ver	Y	līhwan-	PastSgInd3	1	lech	hw	lêch	h	h	conservative	ei	ei	conservative
M116-N1.xml	1200	Mbair	dîhen	VVFIN	*.Past.Sg.3	uurdech	ver	Y	þinhan-	PastSgInd3	1	dech	h	dêch	h	h	conservative	ei	ei	conservative
M116-N1.xml	1200	Mbair	kièsen	VVPP	--	irchorn	er	Y	keusan-	ppl	2	chorn	s	koren	r	r	conservative	o	o	conservative
M116-N1.xml	1200	Mbair	lièsen	VVPP	--	uirlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M116-N1.xml	1200	Mbair	rîsen	VVFIN	Subj.Pres.Sg.3	gerisi	ge	Y	rīsan-	PresSgSubj3	1	risi	s	rîse	s	s	conservative	i	i	conservative
M116-N1.xml	1200	Mbair	kièsen	VVPP	--	irchorn	er	Y	keusan-	ppl	2	chorn	s	koren	r	r	conservative	o	o	conservative
M116-N1.xml	1200	Mbair	zîhen	VVFIN	Subj.Pres.Sg.3	uirzihe	ver	Y	tīhan-	PresSgSubj3	1	zihe	h	zîhe	h	h	conservative	i	i	conservative
M116-N1.xml	1200	Mbair	lièsen	VVFIN	*.Pres.Sg.2	flusest	ver	Y	leusan-	PresSgInd2	2	lusest	s	lieses	s	s	conservative	eu	eu	conservative
M308-G1.xml	1298	Rip	kièsen	VVPP	--	gerkoren	er	Y	keusan-	ppl	2	koren	s	koren	r	r	conservative	o	o	conservative
M308-G1.xml	1298	Rip	zièhen	VVFIN	Ind.Past.Sg.3	erzoych	er	Y	teuhan-	PastSgInd3	2	zoych	h	zôch	h	h	conservative	o	o	conservative
M308-G1.xml	1298	Rip	zièhen	VVFIN	Ind.Past.Sg.3	zouch		Y	teuhan-	PastSgInd3	2	zouch	h	zôch	h	h	conservative	o	o	conservative
M308-G1.xml	1298	Rip	lîhen	VVIMP	Sg.2	verli	ver	Y	līhwan-	impSg.2	1	verli	hw	lîch	h	h	conservative	i	i	conservative
M199A-G1.xml	1100	Rip	kièsen	VVFIN	*.Pres.Pl.3	uerkiesen	ver	Y	keusan-	PresPlInd3	2	kiesen	s	kiesen	s	s	conservative	ie	ie	conservative
M199A-G1.xml	1100	Rip	kièsen	VVFIN	*.Pres.Pl.3	uerkiesen	ver	Y	keusan-	PresPlInd3	2	kiesen	s	kiesen	s	s	conservative	ie	ie	conservative
M199A-G1.xml	1100	Rip	lièsen	VVFIN	*.Past.Pl.3	uerluren	ver	Y	leusan-	PastPlInd3	2	luren	s	luren	r	r	conservative	u	u	conservative
M199A-G1.xml	1100	Rip	lièsen	VVPP	--	uerloren	ver	Y	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
M199A-G1.xml	1100	Rip	zièhen	VVFIN	Ind.Past.Sg.3	gezo	ge	Y	teuhan-	PastSgInd3	2	gezo	h	zôch	h	h	conservative	o	o	conservative
M199A-G1.xml	1100	Rip	lièsen	VVPP	--	uerloren	ver	Y	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
M320-G1.xml	1225	Thuer	zièhen	VVINF	--	zi		Y	teuhan-	inf	2	zi	h	ziehen	h	h	conservative	ie	ie	conservative
M320-G1.xml	1225	Thuer	zièhen	VVINF	--	zie		Y	teuhan-	inf	2	zie	h	ziehen	h	h	conservative	ie	ie	conservative
M320-G1.xml	1225	Thuer	lièsen	VVFIN	Ind.Pres.Sg.3	virlusit	ver	Y	leusan-	PresSgInd3	2	lusit	s	liuset	s	s	conservative	eu	eu	conservative
M320-G1.xml	1225	Thuer	zièhen	VVINF	--	iz		Y	teuhan-	inf	2	iz	h	ziehen	h	h	conservative	ie	ie	conservative
M320-G1.xml	1225	Thuer	lièsen	VVPP	--	virlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M320-G1.xml	1225	Thuer	lîhen	VVFIN	*.Pres.Pl.3	lien		Y	līhwan-	PresPlInd3	1	lien	hw	lîhen	h	h	conservative	i	i	conservative
M320-G1.xml	1225	Thuer	lîhen	VVINF	--	lie		Y	līhwan-	inf	1	lie	hw	lîhen	h	h	conservative	ei	ei	conservative
M320-G1.xml	1225	Thuer	lîhen	VVINF	--	leie		Y	līhwan-	inf	1	leie	hw	lîhen	h	h	conservative	ei	ei	conservative
M320-G1.xml	1225	Thuer	lîhen	VVINF	--	lie		Y	līhwan-	inf	1	lie	hw	lîhen	h	h	conservative	ei	ei	conservative
M320-G1.xml	1225	Thuer	lièsen	VVPP	--	virlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M320-G1.xml	1225	Thuer	kièsen	VVINF	--	kiese		Y	keusan-	inf	2	kiese	s	kiesen	s	s	conservative	ie	ie	conservative
M320-G1.xml	1225	Thuer	zièhen	VVINF	--	zi		Y	teuhan-	inf	2	zi	h	ziehen	h	h	conservative	ie	ie	conservative
M320-G1.xml	1225	Thuer	zièhen	VVINF	--	zie		Y	teuhan-	inf	2	zie	h	ziehen	h	h	conservative	ie	ie	conservative
M320-G1.xml	1225	Thuer	zîhen	VVPP	--	virzigin	ver	Y	tīhan-	ppl	1	zigin	h	zigen	g	g	conservative	ie	ie	conservative
M320-G1.xml	1225	Thuer	lîhen	VVFIN	Ind.Pres.Sg.3	liet		Y	līhwan-	PresSgInd3	1	liet	hw	lîhet	h	h	conservative	i	i	conservative
M320-G1.xml	1225	Thuer	lîhen	VVFIN	Ind.Pres.Sg.3	Liet		Y	līhwan-	PresSgInd3	1	Liet	hw	lîhet	h	h	conservative	i	i	conservative
M320-G1.xml	1225	Thuer	lièsen	VVINF	--	virlise	ver	Y	leusan-	inf	2	lise	s	liesen	s	s	conservative	ie	ie	conservative
M320-G1.xml	1225	Thuer	lièsen	VVINF	--	virlisi	ver	Y	leusan-	inf	2	lisi	s	liesen	s	s	conservative	ie	ie	conservative
M320-G1.xml	1225	Thuer	kièsen	VVINF	--	kisi		Y	keusan-	inf	2	kisi	s	kiesen	s	s	conservative	ie	ie	conservative
M320-G1.xml	1225	Thuer	kièsen	VVFIN	Ind.Pres.Sg.3	gicuisit	ge	Y	keusan-	PresSgInd3	2	cuisit	s	kiuset	s	s	conservative	eu	eu	conservative
M320-G1.xml	1225	Thuer	zièhen	VVINF	--	zi		Y	teuhan-	inf	2	zi	h	ziehen	h	h	conservative	ie	ie	conservative
M320-G1.xml	1225	Thuer	kièsen	VVINF	--	kisin		Y	keusan-	inf	2	kisin	s	kiesen	s	s	conservative	ie	ie	conservative
M320-G1.xml	1225	Thuer	lièsen	VVPP	--	virlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M343-G1.xml	1250	Ohchal	kièsen	VVPP	--	erkorn	er	Y	keusan-	ppl	2	korn	s	koren	r	r	conservative	o	o	conservative
M343-G1.xml	1250	Ohchal	lièsen	VVPP	--	Verlorn	ver	Y	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
M343-G1.xml	1250	Ohchal	zièhen	VVFIN	Ind.Past.Sg.3	gezoch	ge	Y	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
